+1.084e+02,urban_gf*forest_gf
-1.954e-03,bdod_10sec*silt_10sec
-1.943e-03,CLYPPT_10sec*night_lights_5min
+1.914e-03,livestock_Gt_2010_5min*urban_gf
-1.892e-03,PHIHOX_10sec*sand_10sec
+1.880e-03,altitude_10sec*AWCtS_10sec
+1.863e-03,bio_08_30sec*bio_12_30sec
+1.830e-03,ocd_10sec*ocs_10sec
+1.778e-03,clay_10sec*CLYPPT_10sec
-1.736e-03,AWCh2_10sec*CLYPPT_10sec
-1.730e-03,bio_12_30sec*cropland_gf
-1.692e-03,AWCh3_10sec*livestock_Ho_2010_5min
-1.678e-03,ocs_10sec^2
+1.677e-03,livestock_Ho_2010_5min*PHIKCL_10sec
+1.633e-03,bio_10_30sec*livestock_Ho_2010_5min
-1.632e-03,bio_02_30sec*nitrogen_10sec
-1.628e-03,BDTICM_10sec*urban_gf
-1.624e-03,night_lights_10sec*OCSTHA_10sec
+1.612e-03,livestock_Ho_2010_5min*night_lights_10sec
+1.596e-03,altitude_10sec*cropland_gf
+1.595e-03,clay_10sec*ocs_10sec
-1.587e-03,bio_12_30sec*PHIHOX_10sec
+1.574e-03,BLDFIE_10sec*urban_gf
+1.563e-03,night_lights_5min*OCSTHA_10sec
-1.549e-03,altitude_10sec*bio_05_30sec
+1.540e-03,phh2o_10sec*slope_10sec
+1.521e-03,AWCh2_10sec*silt_10sec
-1.512e-03,AWCh1_10sec*OCSTHA_10sec
-1.500e-03,bio_09_30sec*BLDFIE_10sec
-1.494e-03,PHIKCL_10sec*silt_10sec
+1.493e-03,bio_08_30sec*ndvcec015_10sec
+1.485e-03,AWCh3_10sec*ndvcec015_10sec
-1.444e-03,OCDENS_10sec*wind_speed_10sec
+1.442e-03,AWCtS_10sec*BLDFIE_10sec
-1.438e-03,bio_08_30sec*ocd_10sec
-1.435e-03,silt_10sec*slope_10sec
-1.408e-03,BLDFIE_10sec*ocs_10sec
+1.404e-03,AWCh3_10sec*clay_10sec
+1.397e-03,AWCh1_10sec*cfvo_10sec
-1.392e-03,night_lights_5min*tri_10sec
-1.376e-03,bio_09_30sec*sand_10sec
-1.361e-03,night_lights_10sec*OCDENS_10sec
+1.357e-03,bio_08_30sec*bio_17_30sec
+1.334e-03,bio_08_30sec*bio_16_30sec
-1.332e-03,bio_14_30sec^2
+1.331e-03,bio_05_30sec*clay_10sec
+1.322e-03,bio_19_30sec*night_lights_10sec
+1.316e-03,livestock_Ho_2010_5min*night_lights_5min
+1.306e-03,AWCh3_10sec*bio_18_30sec
+1.301e-03,bio_08_30sec*BLDFIE_10sec
-1.291e-03,HISTPR_10sec
-1.287e-03,AWCh3_10sec*OCDENS_10sec
-1.253e-03,bio_11_30sec*slope_10sec
+1.249e-03,bio_19_30sec*CLYPPT_10sec
+1.249e-03,ndvcec015_10sec*slope_10sec
+1.224e-03,livestock_Pg_2010_5min*urban_gf
+1.206e-03,AWCh3_10sec*ocd_10sec
+1.188e-03,bdod_10sec*bio_04_30sec
+1.166e-03,OCSTHA_10sec*tri_10sec
+1.158e-03,AWCtS_10sec*clay_10sec
-1.133e-03,bio_12_30sec*night_lights_5min
+1.104e-03,bio_06_30sec*cfvo_10sec
+1.100e-03,AWCh2_10sec*bio_12_30sec
-1.088e-03,livestock_Bf_2010_5min*night_lights_10sec
+1.085e-03,BDRICM_10sec*night_lights_5min
-1.062e-03,AWCh1_10sec*bio_13_30sec
+1.061e-03,clay_10sec*phh2o_10sec
-1.054e-03,CLYPPT_10sec*hillshade_10sec
+1.049e-03,bio_07_30sec*bio_12_30sec
+1.049e-03,bdod_10sec*bio_15_30sec
+1.033e-03,bio_03_30sec*BLDFIE_10sec
+1.031e-03,CLYPPT_10sec*livestock_Ho_2010_5min
-1.029e-03,altitude_10sec*CLYPPT_10sec
+1.018e-03,bio_15_30sec*nitrogen_10sec
+1.010e-03,bio_03_30sec*clay_10sec
+9.890e-04,bio_19_30sec*wind_speed_10sec
+9.792e-04,accessibility_to_cities_2015_30sec*bio_02_30sec
-9.575e-04,altitude_10sec*night_lights_5min
-9.511e-04,ocd_10sec*tri_10sec
-9.162e-04,CRFVOL_10sec*cropland_gf
+9.155e-04,bio_04_30sec*tri_10sec
+8.931e-04,bio_12_30sec*tri_10sec
+8.912e-04,altitude_10sec*bio_15_30sec
-8.898e-04,bio_09_30sec*nitrogen_10sec
-8.838e-04,PHIHOX_10sec*soc_10sec
+8.752e-04,bdod_10sec*ocd_10sec
+8.709e-04,AWCtS_10sec*soc_10sec
+8.660e-04,accessibility_to_cities_2015_30sec*night_lights_10sec
-8.526e-04,bio_03_30sec*OCDENS_10sec
+8.243e-04,livestock_Bf_2010_5min*wind_speed_10sec
-8.228e-04,BDRLOG_10sec*cropland_gf
-8.217e-04,bdod_10sec*OCSTHA_10sec
-8.061e-04,livestock_Gt_2010_5min*forest_gf
-7.855e-04,bio_04_30sec*night_lights_10sec
+7.853e-04,bio_01_30sec*hillshade_10sec
-7.709e-04,bio_04_30sec*bio_15_30sec
-7.449e-04,livestock_Pg_2010_5min*cropland_gf
-7.431e-04,altitude_10sec*night_lights_10sec
+7.339e-04,BLDFIE_10sec*night_lights_5min
+7.256e-04,bio_13_30sec*bio_15_30sec
-7.175e-04,bio_15_30sec*bio_18_30sec
-7.033e-04,altitude_10sec*phh2o_10sec
+7.004e-04,BDRLOG_10sec*forest_gf
+6.913e-04,bio_05_30sec*cfvo_10sec
+6.766e-04,ndvcec015_10sec*tri_10sec
+6.764e-04,bio_03_30sec*livestock_Bf_2010_5min
+6.412e-04,livestock_Ho_2010_5min*wind_speed_10sec
+6.358e-04,accessibility_to_cities_2015_30sec*PHIKCL_10sec
-6.308e-04,sand_10sec*wind_speed_10sec
+6.276e-04,AWCtS_10sec*hillshade_10sec
-6.255e-04,slope_10sec*wind_speed_10sec
+6.229e-04,bio_05_30sec*bio_16_30sec
+6.105e-04,bio_16_30sec*PHIKCL_10sec
-5.952e-04,bio_05_30sec*OCSTHA_10sec
+5.789e-04,bio_13_30sec*clay_10sec
+5.699e-04,AWCh1_10sec*hillshade_10sec
+5.651e-04,bio_03_30sec*bio_18_30sec
+5.613e-04,bio_03_30sec*nitrogen_10sec
+5.592e-04,bio_02_30sec*livestock_Ct_2010_5min
+5.555e-04,hillshade_10sec*tri_10sec
-5.527e-04,hillshade_10sec*ocs_10sec
-5.519e-04,bio_16_30sec*tri_10sec
+5.507e-04,altitude_10sec*bio_09_30sec
+5.504e-04,livestock_Dk_2010_5min*urban_gf
-5.483e-04,bio_06_30sec*livestock_Bf_2010_5min
+5.480e-04,altitude_10sec*bio_14_30sec
-5.463e-04,AWCtS_10sec*livestock_Ho_2010_5min
+5.452e-04,bio_08_30sec*cfvo_10sec
+5.445e-04,bio_08_30sec*bio_13_30sec
+5.304e-04,bio_15_30sec*hillshade_10sec
-5.297e-04,AWCtS_10sec*bio_18_30sec
-5.284e-04,CLYPPT_10sec*ocs_10sec
-5.212e-04,bio_16_30sec*slope_10sec
+5.131e-04,BLDFIE_10sec*tri_10sec
-4.948e-04,accessibility_to_cities_2015_30sec*AWCh3_10sec
+4.894e-04,accessibility_to_cities_2015_30sec*tri_10sec
+4.865e-04,bio_15_30sec*OCDENS_10sec
+4.812e-04,livestock_Sh_2010_5min*cropland_gf
+4.770e-04,OCDENS_10sec*ocs_10sec
-4.697e-04,bio_15_30sec*tri_10sec
-4.667e-04,bio_14_30sec*cfvo_10sec
+4.656e-04,livestock_Ct_2010_5min*night_lights_10sec
+4.640e-04,cfvo_10sec*CLYPPT_10sec
-4.623e-04,bio_15_30sec*ndvcec015_10sec
-4.557e-04,bio_19_30sec*PHIHOX_10sec
+4.506e-04,accessibility_to_cities_2015_30sec*PHIHOX_10sec
-4.481e-04,HISTPR_10sec*forest_gf
+4.460e-04,bio_15_30sec*clay_10sec
+4.430e-04,bio_09_30sec*bio_17_30sec
-4.401e-04,bio_04_30sec*bio_07_30sec
+4.384e-04,bio_14_30sec*soc_10sec
+4.365e-04,livestock_Bf_2010_5min*night_lights_5min
+4.252e-04,bdod_10sec*bio_19_30sec
-4.210e-04,bio_04_30sec*ndvcec015_10sec
-4.177e-04,bio_14_30sec*BLDFIE_10sec
-4.150e-04,bio_02_30sec*soc_10sec
-4.140e-04,bdod_10sec*soc_10sec
-4.093e-04,accessibility_to_cities_2015_30sec*bio_03_30sec
+4.056e-04,OCDENS_10sec*PHIHOX_10sec
+4.042e-04,bio_19_30sec*PHIKCL_10sec
-4.014e-04,accessibility_to_cities_2015_30sec*slope_10sec
-4.004e-04,bio_04_30sec*bio_17_30sec
-3.957e-04,OCDENS_10sec*tri_10sec
-3.953e-04,AWCtS_10sec*night_lights_5min
+3.909e-04,AWCh1_10sec*soc_10sec
-3.904e-04,ocd_10sec*PHIHOX_10sec
-3.880e-04,altitude_10sec*PHIKCL_10sec
+3.865e-04,bio_08_30sec*clay_10sec
-3.861e-04,livestock_Dk_2010_5min*cropland_gf
+3.786e-04,ndvcec015_10sec*ocs_10sec
+3.770e-04,BDTICM_10sec*tri_10sec
-3.766e-04,cfvo_10sec*PHIKCL_10sec
-3.701e-04,AWCtS_10sec*sand_10sec
+3.645e-04,ACDWRB_10sec*bio_01_30sec
-3.641e-04,bio_12_30sec*PHIKCL_10sec
-3.590e-04,nitrogen_10sec*tri_10sec
-3.547e-04,accessibility_to_cities_2015_30sec*wind_speed_10sec
-3.503e-04,ocd_10sec^2
+3.432e-04,bio_15_30sec*soc_10sec
-3.420e-04,bio_02_30sec*OCSTHA_10sec
-3.395e-04,bio_03_30sec*hillshade_10sec
+3.373e-04,night_lights_10sec^2
-3.328e-04,bio_08_30sec*livestock_Bf_2010_5min
+3.302e-04,slope_10sec*soc_10sec
+3.301e-04,bio_08_30sec*nitrogen_10sec
-3.273e-04,bio_14_30sec*livestock_Ho_2010_5min
-3.273e-04,bio_15_30sec*cfvo_10sec
-3.247e-04,CRFVOL_10sec*tri_10sec
-3.245e-04,altitude_10sec*bdod_10sec
+3.187e-04,hillshade_10sec*phh2o_10sec
-3.186e-04,BDRLOG_10sec*tri_10sec
-2.984e-04,bio_17_30sec*ocs_10sec
+2.949e-04,BLDFIE_10sec*ndvcec015_10sec
-2.921e-04,cfvo_10sec*tri_10sec
-2.907e-04,livestock_Gt_2010_5min*cropland_gf
+2.832e-04,bio_17_30sec*slope_10sec
-2.817e-04,bio_12_30sec*phh2o_10sec
+2.713e-04,cfvo_10sec*PHIHOX_10sec
+2.620e-04,accessibility_to_cities_2015_30sec*bdod_10sec
-2.603e-04,bdod_10sec*bio_12_30sec
-2.531e-04,livestock_Ho_2010_5min*tri_10sec
-2.526e-04,AWCh3_10sec*OCSTHA_10sec
-2.510e-04,bio_17_30sec*ndvcec015_10sec
-2.498e-04,ACDWRB_10sec*wind_speed_10sec
+2.492e-04,bio_14_30sec*OCSTHA_10sec
+2.474e-04,ndvcec015_10sec^2
+2.464e-04,bdod_10sec*ndvcec015_10sec
-2.457e-04,CRFVOL_10sec*wind_speed_10sec
+2.453e-04,CRFVOL_10sec*slope_10sec
-2.445e-04,clay_10sec^2
-2.414e-04,bio_04_30sec*clay_10sec
-2.389e-04,BDTICM_10sec*slope_10sec
+2.382e-04,bio_07_30sec*bio_19_30sec
-2.363e-04,ocs_10sec*soc_10sec
+2.302e-04,livestock_Gt_2010_5min*PHIKCL_10sec
+2.287e-04,clay_10sec*nitrogen_10sec
+2.250e-04,ocd_10sec*OCSTHA_10sec
-2.249e-04,altitude_10sec*bio_06_30sec
+2.234e-04,altitude_10sec*bio_08_30sec
-2.193e-04,bio_04_30sec*silt_10sec
-2.185e-04,BDTICM_10sec*cropland_gf
-2.134e-04,clay_10sec*livestock_Ho_2010_5min
-2.123e-04,HISTPR_10sec*cropland_gf
+2.088e-04,BDTICM_10sec*bio_07_30sec
+2.066e-04,cfvo_10sec*ocs_10sec
-2.050e-04,CLYPPT_10sec*soc_10sec
-2.050e-04,bio_13_30sec*livestock_Ho_2010_5min
+2.032e-04,bio_06_30sec*livestock_Pg_2010_5min
-2.029e-04,altitude_10sec*ocs_10sec
-2.025e-04,AWCh3_10sec*livestock_Gt_2010_5min
-2.022e-04,ndvcec015_10sec*ocd_10sec
-2.019e-04,bio_09_30sec*CRFVOL_10sec
-1.998e-04,bio_03_30sec*cfvo_10sec
+1.944e-04,livestock_Sh_2010_5min*wind_speed_10sec
+1.890e-04,bio_12_30sec*ndvcec015_10sec
-1.889e-04,cfvo_10sec*night_lights_10sec
-1.831e-04,BDRICM_10sec*cropland_gf
+1.819e-04,BDRLOG_10sec*slope_10sec
-1.813e-04,bio_08_30sec*OCDENS_10sec
+1.782e-04,livestock_Sh_2010_5min*urban_gf
+1.781e-04,BLDFIE_10sec*silt_10sec
+1.759e-04,bdod_10sec*bio_17_30sec
-1.749e-04,BDRICM_10sec*PHIHOX_10sec
-1.741e-04,livestock_Ho_2010_5min*ocs_10sec
-1.728e-04,AWCh3_10sec*livestock_Bf_2010_5min
+1.710e-04,bio_14_30sec*ocd_10sec
-1.699e-04,BDRICM_10sec*bio_06_30sec
-1.684e-04,bio_18_30sec*clay_10sec
-1.673e-04,OCSTHA_10sec*sand_10sec
-1.666e-04,bio_18_30sec*sand_10sec
-1.659e-04,AWCh1_10sec*bio_17_30sec
+1.657e-04,bio_09_30sec*OCDENS_10sec
-1.641e-04,bio_13_30sec*ndvcec015_10sec
-1.640e-04,bio_18_30sec*tri_10sec
+1.637e-04,ndvcec015_10sec*OCSTHA_10sec
+1.633e-04,silt_10sec^2
-1.617e-04,accessibility_to_cities_2015_30sec*bio_15_30sec
+1.581e-04,sand_10sec*silt_10sec
-1.560e-04,bio_18_30sec*BLDFIE_10sec
-1.504e-04,AWCh3_10sec*BDRLOG_10sec
+1.500e-04,bio_04_30sec*BLDFIE_10sec
-1.494e-04,bio_15_30sec*ocd_10sec
+1.491e-04,bio_02_30sec*livestock_Pg_2010_5min
+1.488e-04,CRFVOL_10sec*forest_gf
+1.481e-04,livestock_Bf_2010_5min*phh2o_10sec
-1.479e-04,livestock_Ho_2010_5min*sand_10sec
+1.464e-04,ACDWRB_10sec*AWCtS_10sec
+1.455e-04,AWCh2_10sec*soc_10sec
+1.447e-04,bio_16_30sec*sand_10sec
-1.411e-04,BDTICM_10sec*PHIKCL_10sec
-1.397e-04,livestock_Ho_2010_5min*phh2o_10sec
-1.365e-04,accessibility_to_cities_2015_30sec*bio_04_30sec
-1.363e-04,livestock_Ct_2010_5min*night_lights_5min
-1.360e-04,bio_08_30sec*livestock_Pg_2010_5min
+1.350e-04,AWCtS_10sec*livestock_Bf_2010_5min
+1.348e-04,bio_04_30sec*bio_18_30sec
-1.334e-04,altitude_10sec*bio_11_30sec
-1.330e-04,ACDWRB_10sec*bio_08_30sec
-1.323e-04,BDTICM_10sec*forest_gf
-1.319e-04,BDTICM_10sec*wind_speed_10sec
-1.319e-04,bio_03_30sec*bio_19_30sec
+1.318e-04,bio_13_30sec*BLDFIE_10sec
+1.306e-04,bio_14_30sec*livestock_Bf_2010_5min
+1.291e-04,bio_13_30sec*CLYPPT_10sec
+1.286e-04,livestock_Ct_2010_5min*wind_speed_10sec
+1.275e-04,AWCh1_10sec*livestock_Ct_2010_5min
-1.270e-04,altitude_10sec*tri_10sec
-1.263e-04,bio_19_30sec*ocs_10sec
-1.256e-04,AWCh2_10sec*CRFVOL_10sec
+1.235e-04,hillshade_10sec^2
-1.223e-04,bio_09_30sec*livestock_Sh_2010_5min
+1.203e-04,livestock_Sh_2010_5min*night_lights_5min
+1.144e-04,BDRICM_10sec*bio_07_30sec
-1.141e-04,livestock_Sh_2010_5min*night_lights_10sec
+1.138e-04,livestock_Gt_2010_5min*tri_10sec
-1.127e-04,BDRICM_10sec*wind_speed_10sec
-1.122e-04,bio_14_30sec*clay_10sec
+1.117e-04,bio_12_30sec*silt_10sec
-1.106e-04,AWCh2_10sec*livestock_Sh_2010_5min
-1.094e-04,clay_10sec*tri_10sec
-1.092e-04,livestock_Bf_2010_5min*tri_10sec
-1.089e-04,bio_08_30sec*livestock_Gt_2010_5min
-1.083e-04,bio_13_30sec*bio_14_30sec
+1.073e-04,ndvcec015_10sec*silt_10sec
+1.072e-04,livestock_Ho_2010_5min*ndvcec015_10sec
-1.069e-04,phh2o_10sec*soc_10sec
-1.044e-04,bio_19_30sec*silt_10sec
+1.031e-04,sand_10sec*soc_10sec
+1.029e-04,livestock_Dk_2010_5min*wind_speed_10sec
+1.022e-04,bio_02_30sec*livestock_Dk_2010_5min
+1.002e-04,livestock_Bf_2010_5min*PHIKCL_10sec
